collection_name,collection_location,curator_name,curator_organization,curator_email,collector_name,collector_email,collector_organization,bibliographical_reference,associated_datasets,site_name,site_datum,pro_coord_est,site_country,site_state,site_county,site_city_township,site_lat_min,site_lat_max,site_long_min,site_long_max,plot_name,pro_name,pro_igsn,pro_lat,pro_long,pro_elevation,pro_obs_date_y,pro_treatment,pro_collection_method,pro_chrono_name,pro_soil_age,pro_usda_soil_order,pro_soil_series,pro_soil_taxon,pro_soil_taxon_sys,pro_land_cover,pro_bedrock_depth,pro_parent_material,pro_parent_chem,pro_aspect,pro_aspect_deg,pro_slope,pro_drainage_class,pro_depth_water,pro_top_t,pro_bot_t,lyr_name,lyr_igsn,sample_location,sample_box,lyr_top,lyr_bot,lyr_type,lyr_mass,lyr_hzn
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Transition,RC22,IEESB000B,45.373492,-109.147206,1360.932,1981,control,other,Rock Creek - Transition,20,Mollisol,NA,Udic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,240,79-3Cca,IEESB002N,DB0565,RockCreek_5,175,197,bulk soil,52.26,3Cca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Transition,RC22,IEESB000B,45.373492,-109.147206,1360.932,1981,control,other,Rock Creek - Transition,20,Mollisol,NA,Udic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,240,80-3Cn,IEESB002O,DB0565,RockCreek_5,197,240,bulk soil,118.28,3Cn
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,181-A,IEESB002P,DB0565,RockCreek_5,0,3,bulk soil,66.81,A
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,182-B1tca,IEESB002Q,DB0565,RockCreek_5,3,7,bulk soil,146.34,B1tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,183-B2tca,IEESB002R,DB0565,RockCreek_5,7,14,bulk soil,75.86,B2tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,184-B3tca,IEESB002S,DB0565,RockCreek_5,14,29,bulk soil,122.66,B3tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,185-2K,IEESB002T,DB0565,RockCreek_4,29,60,bulk soil,451.59,2K
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,186-3C1ca,IEESB002U,DB0565,RockCreek_6,60,121,bulk soil,19.62,3C1ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,187-3C2ca,IEESB002V,DB0565,RockCreek_6,121,170,bulk soil,192.57,3C2ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,188-4C3ca,IEESB002W,DB0565,RockCreek_6,170,226,bulk soil,226.71,4C3ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,189-5C4ca,IEESB002X,DB0565,RockCreek_6,226,255,bulk soil,213.16,5C4ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC23,IEESB000C,45.528033,-108.851358,1103.376,1981,control,soil pit,Rock Creek - Basin,415,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,310,190-5C5ca,IEESB002Y,DB0565,RockCreek_6,255,310,bulk soil,256.15,5C5ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,192-A,IEESB002Z,DB0565,RockCreek_6,0,4,bulk soil,82.89,A
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,193-B1t,IEESB0030,DB0565,RockCreek_6,4,9,bulk soil,98.65,B1t
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,194-B2tca,IEESB0031,DB0565,RockCreek_6,9,19,bulk soil,61.7,B2tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,195-B3tca,IEESB0032,DB0565,RockCreek_6,19,30,bulk soil,81.11,B3tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,196-K,IEESB0033,DB0565,RockCreek_6,30,45,bulk soil,98.79,K
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,197-2C1ca,IEESB0034,DB0565,RockCreek_6,45,62,bulk soil,86.86,2C1ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,198-2C2ca,IEESB0035,DB0565,RockCreek_6,62,87,bulk soil,227.02,2C2ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC24,IEESB000D,45.53205,-108.866233,1107.6432,1981,control,soil pit,Rock Creek - Basin,600,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,300,199-2C3ca,IEESB0036,DB0565,RockCreek_6,87,300,bulk soil,80.26,2C3ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,200-Aca,IEESB0037,DB0565,RockCreek_6,0,4,bulk soil,69.29,Aca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,201-B1tca,IEESB0038,DB0565,RockCreek_6,4,9,bulk soil,153.07,B1tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,202-B2tca,IEESB0039,DB0565,RockCreek_6,9,15,bulk soil,117.86,B2tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,203-B3tca,IEESB003A,DB0565,RockCreek_6,15,25,bulk soil,145.77,B3tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,204-2K,IEESB003B,DB0565,RockCreek_6,25,49,bulk soil,118.08,2K
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,205-2C1ca,IEESB003C,DB0565,RockCreek_6,49,65,bulk soil,107.57,2C1ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,206-2C2ca,IEESB003D,DB0565,RockCreek_6,65,91,bulk soil,202.11,2C2ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC25,IEESB000E,45.544392,-108.875681,1161.288,1981,control,soil pit,Rock Creek - Basin,945,Mollisol,NA,Ustollic Haplargid,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,130,207-2C3ca,IEESB003E,DB0565,RockCreek_6,91,130,bulk soil,203.75,3C3ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,215-A,IEESB003F,DB0565,RockCreek_6,0,6,bulk soil,40.45,A
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,216-B1t,IEESB003G,DB0565,RockCreek_6,6,11,bulk soil,62.24,B1t
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,217-B21t,IEESB003H,DB0565,RockCreek_6,11,20,bulk soil,76.91,B21t
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,218-B22tca,IEESB003I,DB0565,RockCreek_7,20,29,bulk soil,77.88,B22tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,219-B3tca,IEESB003J,DB0565,RockCreek_7,29,40,bulk soil,65.15,B3tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,220-2K,IEESB003K,DB0565,RockCreek_7,40,68,bulk soil,29.32,2K
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,221-2C1ca,IEESB003L,DB0565,RockCreek_7,68,145,bulk soil,222.88,2C1ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,222-2C2ca,IEESB003M,DB0565,RockCreek_7,145,247,bulk soil,250.68,2C2ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26A,IEESB000F,45.407397,-108.952147,1370.076,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,295,223-2C3ca,IEESB003N,DB0565,RockCreek_7,247,295,bulk soil,251.12,3C3ca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26B,IEESB000G,45.408706,-108.951244,1368.552,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,170,224-A,IEESB003O,DB0565,RockCreek_7,0,5,bulk soil,66.56,A
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26B,IEESB000G,45.408706,-108.951244,1368.552,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,170,225-B1t,IEESB003P,DB0565,RockCreek_7,5,10,bulk soil,71.5,B1t
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26B,IEESB000G,45.408706,-108.951244,1368.552,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,170,226-B2tca,IEESB003Q,DB0565,RockCreek_7,10,16,bulk soil,69.24,B2tca
RockCreek_1987,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Marith Reheis,mreheis@usgs.gov,USGS,https://doi.org/10.3133/b1590D,https://doi.org/10.1016/0033-5894(87)90083-4,Rock Creek,WGS84,Yes,United States,MT,Carbon County,NA,45.141644,45.562158,-109.269692,-108.831522,Basin,RC26B,IEESB000G,45.408706,-108.951244,1368.552,1981,control,soil pit,Rock Creek - Basin,2000,Mollisol,NA,Typic Argiustoll,USDA,rangeland/grassland,NA,metamorphic,intermediate,NA,NA,NA,NA,NA,0,170,227-B31tca,IEESB003R,DB0565,RockCreek_7,16,25,bulk soil,66.78,B31tca
